date_stamp,sex,cnt_confirmed,pct_confirmed,cnt_death,pct_death
2020-06-22,9,989,2.7818,,
2020-06-22,1,18954,53.312,,
2020-06-22,2,15610,43.9063,,
2020-06-23,9,994,2.7381,,
2020-06-23,1,19319,53.216,,
2020-06-23,2,15990,44.0459,,
2020-06-24,9,998,2.6803,,
2020-06-24,1,19794,53.1597,,
2020-06-24,2,16443,44.1601,,
2020-06-25,9,1013,2.6634,0,0.0
2020-06-25,1,20181,53.0604,311,54.8
2020-06-25,2,16840,44.2762,256,45.1
2020-06-26,1,20867,52.9028,316,54.7
2020-06-26,9,1059,2.6848,0,0.0
2020-06-26,2,17518,44.4123,261,45.2
2020-06-27,9,1083,2.6959,0,0.0
2020-06-27,1,21224,52.8328,321,54.9
2020-06-27,2,17865,44.4713,263,45.0
2020-06-29,2,18996,44.911,266,44.9
2020-06-29,9,1088,2.5723,0,0.0
2020-06-29,1,22213,52.5167,326,55.0
2020-06-30,9,1103,2.5351,0,0.0
2020-06-30,1,22837,52.488,334,55.2
2020-06-30,2,19569,44.9769,270,44.7
2020-07-01,2,20518,45.2786,272,44.6
2020-07-01,1,23857,52.647,337,55.3
2020-07-01,9,940,2.0744,0,0.0
2020-07-02,1,24612,52.4888,342,55.1
2020-07-02,9,946,2.0175,1,0.1
2020-07-02,2,21332,45.4937,277,44.6
2020-07-03,1,25517,52.3834,349,55.1
2020-07-03,2,22246,45.6684,283,44.7
2020-07-03,9,949,1.9482,1,0.1
2020-07-04,9,951,1.8967,1,0.1
2020-07-04,1,26209,52.2716,351,55.1
2020-07-04,2,22980,45.8317,285,44.7
2020-07-05,9,953,1.853,0,0.0
2020-07-05,1,26861,52.2273,358,55.4
2020-07-05,2,23617,45.9198,288,44.5
2020-07-06,1,27203,52.158,362,55.4
2020-07-06,2,23986,45.9898,291,44.5
2020-07-06,9,966,1.8522,0,0.0
2020-07-07,9,976,1.8238,0,0.0
2020-07-07,1,27832,52.0088,370,55.6
2020-07-07,2,24706,46.1674,295,44.3
2020-07-08,9,993,1.7737,0,0.0
2020-07-08,1,28997,51.7933,380,55.4
2020-07-08,2,25996,46.433,305,44.5
2020-07-09,1,29784,51.7164,398,56.0
2020-07-09,2,26799,46.5333,312,43.9
2020-07-09,9,1008,1.7503,0,0.0
2020-07-10,9,1002,1.6827,0,0.0
2020-07-10,1,30778,51.6878,404,55.8
2020-07-10,2,27766,46.6295,319,44.1
2020-07-11,9,1003,1.6441,0,0.0
2020-07-11,1,31451,51.5539,413,55.9
2020-07-11,2,28552,46.802,325,44.0
2020-07-12,1,31935,51.5413,414,55.8
2020-07-12,2,29033,46.8577,327,44.1
2020-07-12,9,992,1.601,0,0.0
2020-07-13,9,1025,1.5703,1,0.1
2020-07-13,1,33486,51.3007,418,55.8
2020-07-13,2,30763,47.129,330,44.0
2020-07-14,1,34190,51.1918,430,56.0
2020-07-14,2,31566,47.263,336,43.8
2020-07-14,9,1032,1.5452,1,0.1
2020-07-15,1,35230,51.0129,440,56.1
2020-07-15,2,32788,47.4769,343,43.8
2020-07-15,9,1043,1.5103,0,0.0
2020-07-16,9,1058,1.4789,0,0.0
2020-07-16,1,36423,50.9128,446,56.0
2020-07-16,2,34059,47.6083,350,43.9
2020-07-17,9,1088,1.4739,0,0.0
2020-07-17,1,37475,50.7661,455,55.8
2020-07-17,2,35256,47.7601,360,44.1
2020-07-18,1,38611,50.5803,470,56.0
2020-07-18,2,36625,47.9787,367,43.7
2020-07-18,9,1100,1.441,1,0.1
2020-07-19,9,1087,1.3915,1,0.1
2020-07-19,1,39421,50.4653,473,56.1
2020-07-19,2,37607,48.1431,369,43.7
2020-07-20,1,40117,50.3009,476,56.1
2020-07-20,2,38543,48.3274,370,43.6
2020-07-20,9,1094,1.3717,1,0.1
2020-07-21,1,41156,50.2245,495,56.8
2020-07-21,2,39685,48.4294,376,43.1
2020-07-21,9,1103,1.346,0,0.0
2020-07-22,9,1082,1.2817,0,0.0
2020-07-22,1,42293,50.1001,506,56.9
2020-07-22,2,41042,48.6182,382,43.0
2020-07-23,1,43500,50.0075,529,57.1
2020-07-23,2,42347,48.682,396,42.8
2020-07-23,9,1140,1.3105,0,0.0
2020-07-24,9,1158,1.3,0,0.0
2020-07-24,1,44498,49.954,535,57.0
2020-07-24,2,43422,48.746,403,42.9
2020-07-25,1,45278,49.8678,553,57.3
2020-07-25,2,44352,48.848,411,42.6
2020-07-25,9,1166,1.2842,0,0.0
2020-07-26,2,46045,49.0174,410,42.3992
2020-07-26,1,46696,49.7104,557,57.6008
2020-07-26,9,1195,1.2721,0,0.0
