district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2023-01-11
11,Clinton,5,East Tennessee CORE Region,,,2023-01-11
12,Oak Ridge,5,East Tennessee CORE Region,,,2023-01-11
20,Bedford County,8,South Central CORE Region,,,2023-01-11
30,Benton County,1,Northwest Tennessee CORE Region,,,2023-01-11
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2023-01-11
50,Blount County,5,East Tennessee CORE Region,,,2023-01-11
51,Alcoa,5,East Tennessee CORE Region,,,2023-01-11
52,Maryville,5,East Tennessee CORE Region,,,2023-01-11
60,Bradley County,7,Southeast Tennessee CORE Region,,,2023-01-11
61,Cleveland,7,Southeast Tennessee CORE Region,,,2023-01-11
70,Campbell County,5,East Tennessee CORE Region,,,2023-01-11
80,Cannon County,4,Upper Cumberland CORE Region,,,2023-01-11
90,Carroll County,1,Northwest Tennessee CORE Region,,,2023-01-11
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2023-01-11
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2023-01-11
94,McKenzie,1,Northwest Tennessee CORE Region,,,2023-01-11
95,South Carroll,1,Northwest Tennessee CORE Region,,,2023-01-11
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2023-01-11
100,Carter County,6,First Tennessee CORE Region,,,2023-01-11
101,Elizabethton,6,First Tennessee CORE Region,,,2023-01-11
110,Cheatham County,3,Mid Cumberland CORE Region,,,2023-01-11
120,Chester County,9,Southwest CORE Region,,,2023-01-11
130,Claiborne County,5,East Tennessee CORE Region,,,2023-01-11
140,Clay County,4,Upper Cumberland CORE Region,,,2023-01-11
150,Cocke County,6,First Tennessee CORE Region,,,2023-01-11
151,Newport,6,First Tennessee CORE Region,,,2023-01-11
160,Coffee County,8,South Central CORE Region,,,2023-01-11
161,Manchester,8,South Central CORE Region,,,2023-01-11
162,Tullahoma,8,South Central CORE Region,,,2023-01-11
170,Crockett County,1,Northwest Tennessee CORE Region,,,2023-01-11
171,Alamo,1,Northwest Tennessee CORE Region,,,2023-01-11
172,Bells,1,Northwest Tennessee CORE Region,,,2023-01-11
180,Cumberland County,4,Upper Cumberland CORE Region,,,2023-01-11
190,Davidson County,3,Mid Cumberland CORE Region,,,2023-01-11
200,Decatur County,9,Southwest CORE Region,,,2023-01-11
210,DeKalb County,4,Upper Cumberland CORE Region,,,2023-01-11
220,Dickson County,3,Mid Cumberland CORE Region,,,2023-01-11
230,Dyer County,1,Northwest Tennessee CORE Region,,,2023-01-11
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2023-01-11
240,Fayette County Public Schools,9,Southwest CORE Region,,,2023-01-11
250,Fentress County,4,Upper Cumberland CORE Region,,,2023-01-11
260,Franklin County,8,South Central CORE Region,,,2023-01-11
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2023-01-11
272,Milan,1,Northwest Tennessee CORE Region,,,2023-01-11
273,Trenton,1,Northwest Tennessee CORE Region,,,2023-01-11
274,Bradford,1,Northwest Tennessee CORE Region,,,2023-01-11
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2023-01-11
280,Giles County,8,South Central CORE Region,,,2023-01-11
290,Grainger County,5,East Tennessee CORE Region,,,2023-01-11
300,Greene County,6,First Tennessee CORE Region,,,2023-01-11
301,Greeneville,6,First Tennessee CORE Region,,,2023-01-11
310,Grundy County,7,Southeast Tennessee CORE Region,,,2023-01-11
320,Hamblen County,6,First Tennessee CORE Region,,,2023-01-11
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2023-01-11
340,Hancock County,6,First Tennessee CORE Region,,,2023-01-11
350,Hardeman County Schools,9,Southwest CORE Region,,,2023-01-11
360,Hardin County,9,Southwest CORE Region,,,2023-01-11
370,Hawkins County,6,First Tennessee CORE Region,,,2023-01-11
371,Rogersville,6,First Tennessee CORE Region,,,2023-01-11
380,Haywood County,9,Southwest CORE Region,,,2023-01-11
390,Henderson County,9,Southwest CORE Region,,,2023-01-11
391,Lexington,9,Southwest CORE Region,,,2023-01-11
400,Henry County,1,Northwest Tennessee CORE Region,,,2023-01-11
