district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2023-01-04
11,Clinton,5,East Tennessee CORE Region,,,2023-01-04
12,Oak Ridge,5,East Tennessee CORE Region,,,2023-01-04
20,Bedford County,8,South Central CORE Region,,,2023-01-04
30,Benton County,1,Northwest Tennessee CORE Region,,,2023-01-04
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2023-01-04
50,Blount County,5,East Tennessee CORE Region,,,2023-01-04
51,Alcoa,5,East Tennessee CORE Region,,,2023-01-04
52,Maryville,5,East Tennessee CORE Region,,,2023-01-04
60,Bradley County,7,Southeast Tennessee CORE Region,,,2023-01-04
61,Cleveland,7,Southeast Tennessee CORE Region,,,2023-01-04
70,Campbell County,5,East Tennessee CORE Region,,,2023-01-04
80,Cannon County,4,Upper Cumberland CORE Region,,,2023-01-04
90,Carroll County,1,Northwest Tennessee CORE Region,,,2023-01-04
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,,,2023-01-04
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,,,2023-01-04
94,McKenzie,1,Northwest Tennessee CORE Region,,,2023-01-04
95,South Carroll,1,Northwest Tennessee CORE Region,,,2023-01-04
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2023-01-04
100,Carter County,6,First Tennessee CORE Region,,,2023-01-04
101,Elizabethton,6,First Tennessee CORE Region,,,2023-01-04
110,Cheatham County,3,Mid Cumberland CORE Region,,,2023-01-04
120,Chester County,9,Southwest CORE Region,,,2023-01-04
130,Claiborne County,5,East Tennessee CORE Region,,,2023-01-04
140,Clay County,4,Upper Cumberland CORE Region,,,2023-01-04
150,Cocke County,6,First Tennessee CORE Region,,,2023-01-04
151,Newport,6,First Tennessee CORE Region,,,2023-01-04
160,Coffee County,8,South Central CORE Region,,,2023-01-04
161,Manchester,8,South Central CORE Region,,,2023-01-04
162,Tullahoma,8,South Central CORE Region,,,2023-01-04
170,Crockett County,1,Northwest Tennessee CORE Region,,,2023-01-04
171,Alamo,1,Northwest Tennessee CORE Region,,,2023-01-04
172,Bells,1,Northwest Tennessee CORE Region,,,2023-01-04
180,Cumberland County,4,Upper Cumberland CORE Region,,,2023-01-04
190,Davidson County,3,Mid Cumberland CORE Region,,,2023-01-04
200,Decatur County,9,Southwest CORE Region,,,2023-01-04
210,DeKalb County,4,Upper Cumberland CORE Region,,,2023-01-04
220,Dickson County,3,Mid Cumberland CORE Region,,,2023-01-04
230,Dyer County,1,Northwest Tennessee CORE Region,,,2023-01-04
231,Dyersburg,1,Northwest Tennessee CORE Region,,,2023-01-04
240,Fayette County Public Schools,9,Southwest CORE Region,,,2023-01-04
250,Fentress County,4,Upper Cumberland CORE Region,,,2023-01-04
260,Franklin County,8,South Central CORE Region,,,2023-01-04
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2023-01-04
272,Milan,1,Northwest Tennessee CORE Region,,,2023-01-04
273,Trenton,1,Northwest Tennessee CORE Region,,,2023-01-04
274,Bradford,1,Northwest Tennessee CORE Region,,,2023-01-04
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,,,2023-01-04
280,Giles County,8,South Central CORE Region,,,2023-01-04
290,Grainger County,5,East Tennessee CORE Region,,,2023-01-04
300,Greene County,6,First Tennessee CORE Region,,,2023-01-04
301,Greeneville,6,First Tennessee CORE Region,,,2023-01-04
310,Grundy County,7,Southeast Tennessee CORE Region,,,2023-01-04
320,Hamblen County,6,First Tennessee CORE Region,,,2023-01-04
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2023-01-04
340,Hancock County,6,First Tennessee CORE Region,,,2023-01-04
350,Hardeman County Schools,9,Southwest CORE Region,,,2023-01-04
360,Hardin County,9,Southwest CORE Region,,,2023-01-04
370,Hawkins County,6,First Tennessee CORE Region,,,2023-01-04
371,Rogersville,6,First Tennessee CORE Region,,,2023-01-04
380,Haywood County,9,Southwest CORE Region,,,2023-01-04
390,Henderson County,9,Southwest CORE Region,,,2023-01-04
391,Lexington,9,Southwest CORE Region,,,2023-01-04
400,Henry County,1,Northwest Tennessee CORE Region,,,2023-01-04
401,Paris,1,Northwest Tennessee CORE Region,,,2023-01-04
410,Hickman County,8,South Central CORE Region,,,2023-01-04
420,Houston County,3,Mid Cumberland CORE Region,,,2023-01-04
430,Humphreys County,3,Mid Cumberland CORE Region,,,2023-01-04
440,Jackson County,4,Upper Cumberland CORE Region,,,2023-01-04
450,Jefferson County,5,East Tennessee CORE Region,,,2023-01-04
460,Johnson County,6,First Tennessee CORE Region,,,2023-01-04
470,Knox County,5,East Tennessee CORE Region,,,2023-01-04
480,Lake County,1,Northwest Tennessee CORE Region,,,2023-01-04
490,Lauderdale County,9,Southwest CORE Region,,,2023-01-04
500,Lawrence County,8,South Central CORE Region,,,2023-01-04
510,Lewis County,8,South Central CORE Region,,,2023-01-04
520,Lincoln County,8,South Central CORE Region,,,2023-01-04
521,Fayetteville,8,South Central CORE Region,,,2023-01-04
530,Loudon County,5,East Tennessee CORE Region,,,2023-01-04
531,Lenoir City,5,East Tennessee CORE Region,,,2023-01-04
540,McMinn County,7,Southeast Tennessee CORE Region,,,2023-01-04
541,Athens,7,Southeast Tennessee CORE Region,,,2023-01-04
542,Etowah,7,Southeast Tennessee CORE Region,,,2023-01-04
550,McNairy County,9,Southwest CORE Region,,,2023-01-04
560,Macon County,4,Upper Cumberland CORE Region,,,2023-01-04
570,Madison County,9,Southwest CORE Region,,,2023-01-04
580,Marion County,7,Southeast Tennessee CORE Region,,,2023-01-04
581,Richard City,7,Southeast Tennessee CORE Region,,,2023-01-04
590,Marshall County,8,South Central CORE Region,,,2023-01-04
600,Maury County,8,South Central CORE Region,,,2023-01-04
610,Meigs County,7,Southeast Tennessee CORE Region,,,2023-01-04
620,Monroe County,5,East Tennessee CORE Region,,,2023-01-04
621,Sweetwater,5,East Tennessee CORE Region,,,2023-01-04
630,Montgomery County,3,Mid Cumberland CORE Region,,,2023-01-04
640,Moore County,8,South Central CORE Region,,,2023-01-04
650,Morgan County,5,East Tennessee CORE Region,,,2023-01-04
660,Obion County,1,Northwest Tennessee CORE Region,,,2023-01-04
661,Union City,1,Northwest Tennessee CORE Region,,,2023-01-04
670,Overton County,4,Upper Cumberland CORE Region,,,2023-01-04
680,Perry County,8,South Central CORE Region,,,2023-01-04
690,Pickett County,4,Upper Cumberland CORE Region,,,2023-01-04
700,Polk County,7,Southeast Tennessee CORE Region,,,2023-01-04
710,Putnam County,4,Upper Cumberland CORE Region,,,2023-01-04
